estado,anio,mes,mes_num,sexo,homicidios_total
Sinaloa,2005,Julio,7,Hombre,28
Sinaloa,2005,Julio,7,Mujer,2
Sinaloa,2005,Agosto,8,Hombre,30
Sinaloa,2005,Agosto,8,Mujer,3
Sinaloa,2005,Septiembre,9,Hombre,33
Sinaloa,2005,Septiembre,9,Mujer,1
Sinaloa,2005,Octubre,10,Hombre,29
Sinaloa,2005,Octubre,10,Mujer,1
Sinaloa,2005,Noviembre,11,Hombre,36
Sinaloa,2005,Noviembre,11,Mujer,2
Sinaloa,2005,Diciembre,12,Hombre,25
Sinaloa,2006,Enero,1,Hombre,52
Sinaloa,2006,Enero,1,Mujer,2
Sinaloa,2006,Febrero,2,Hombre,29
Sinaloa,2006,Febrero,2,Mujer,2
Sinaloa,2006,Marzo,3,Hombre,46
Sinaloa,2006,Abril,4,Hombre,26
Sinaloa,2006,Abril,4,Mujer,2
Sinaloa,2006,Mayo,5,Hombre,34
Sinaloa,2006,Mayo,5,Mujer,1
Sinaloa,2006,Junio,6,Hombre,38
Sinaloa,2006,Junio,6,Mujer,6
Sinaloa,2006,Julio,7,Hombre,32
Sinaloa,2006,Julio,7,Mujer,3
Sinaloa,2006,Agosto,8,Hombre,33
Sinaloa,2006,Agosto,8,Mujer,2
Sinaloa,2006,Septiembre,9,Hombre,45
Sinaloa,2006,Septiembre,9,Mujer,1
Sinaloa,2006,Octubre,10,Hombre,27
Sinaloa,2006,Octubre,10,Mujer,2
Sinaloa,2006,Noviembre,11,Hombre,43
Sinaloa,2006,Noviembre,11,Mujer,2
Sinaloa,2006,Diciembre,12,Hombre,32
Sinaloa,2006,Diciembre,12,Mujer,1
Sinaloa,2007,Enero,1,Hombre,42
Sinaloa,2007,Enero,1,Mujer,2
Sinaloa,2007,Febrero,2,Hombre,31
Sinaloa,2007,Febrero,2,Mujer,2
Sinaloa,2007,Marzo,3,Hombre,43
Sinaloa,2007,Marzo,3,Mujer,3
Sinaloa,2007,Abril,4,Hombre,31
Sinaloa,2007,Abril,4,Mujer,3
Sinaloa,2007,Mayo,5,Hombre,48
Sinaloa,2007,Mayo,5,Mujer,5
Sinaloa,2007,Junio,6,Hombre,38
Sinaloa,2007,Junio,6,Mujer,1
Sinaloa,2007,Julio,7,Hombre,21
Sinaloa,2007,Agosto,8,Hombre,34
Sinaloa,2007,Agosto,8,Mujer,2
Sinaloa,2007,Septiembre,9,Hombre,19
Sinaloa,2007,Septiembre,9,Mujer,2
Sinaloa,2007,Octubre,10,Hombre,25
Sinaloa,2007,Octubre,10,Mujer,2
Sinaloa,2007,Noviembre,11,Hombre,27
Sinaloa,2007,Noviembre,11,Mujer,2
Sinaloa,2007,Diciembre,12,Hombre,10
Sinaloa,2007,Diciembre,12,Mujer,5
Sinaloa,2008,Enero,1,Hombre,22
Sinaloa,2008,Febrero,2,Hombre,20
Sinaloa,2008,Febrero,2,Mujer,1
Sinaloa,2008,Marzo,3,Hombre,31
Sinaloa,2008,Abril,4,Hombre,67
Sinaloa,2008,Abril,4,Mujer,1
Sinaloa,2008,Mayo,5,Hombre,78
Sinaloa,2008,Mayo,5,Mujer,8
Sinaloa,2008,Junio,6,Hombre,77
Sinaloa,2008,Junio,6,Mujer,1
Sinaloa,2008,Julio,7,Hombre,134
Sinaloa,2008,Julio,7,Mujer,6
Sinaloa,2008,Agosto,8,Hombre,88
Sinaloa,2008,Agosto,8,Mujer,2
Sinaloa,2008,Septiembre,9,Hombre,75
Sinaloa,2008,Septiembre,9,Mujer,2
Sinaloa,2008,Octubre,10,Hombre,85
Sinaloa,2008,Octubre,10,Mujer,5
Sinaloa,2008,Noviembre,11,Hombre,55
Sinaloa,2008,Noviembre,11,Mujer,3
Sinaloa,2008,Diciembre,12,Hombre,62
Sinaloa,2008,Diciembre,12,Mujer,1
Sinaloa,2009,Enero,1,Hombre,87
Sinaloa,2009,Enero,1,Mujer,5
Sinaloa,2009,Febrero,2,Hombre,67
Sinaloa,2009,Febrero,2,Mujer,3
Sinaloa,2009,Marzo,3,Hombre,89
Sinaloa,2009,Marzo,3,Mujer,5
Sinaloa,2009,Abril,4,Hombre,73
Sinaloa,2009,Abril,4,Mujer,5
Sinaloa,2009,Mayo,5,Hombre,80
Sinaloa,2009,Mayo,5,Mujer,4
Sinaloa,2009,Junio,6,Hombre,83
Sinaloa,2009,Junio,6,Mujer,5
Sinaloa,2009,Julio,7,Hombre,107
Sinaloa,2009,Julio,7,Mujer,7
Sinaloa,2009,Agosto,8,Hombre,113
Sinaloa,2009,Agosto,8,Mujer,8
Sinaloa,2009,Septiembre,9,Hombre,140
Sinaloa,2009,Septiembre,9,Mujer,9
Sinaloa,2009,Octubre,10,Hombre,114
Sinaloa,2009,Octubre,10,Mujer,6
Sinaloa,2009,Noviembre,11,Hombre,181
Sinaloa,2009,Noviembre,11,Mujer,8
Sinaloa,2009,Diciembre,12,Hombre,191
Sinaloa,2009,Diciembre,12,Mujer,13
Sinaloa,2010,Enero,1,Hombre,182
Sinaloa,2010,Enero,1,Mujer,14
Sinaloa,2010,Febrero,2,Hombre,195
Sinaloa,2010,Febrero,2,Mujer,9
Sinaloa,2010,Marzo,3,Hombre,220
Sinaloa,2010,Marzo,3,Mujer,15
Sinaloa,2010,Abril,4,Hombre,202
Sinaloa,2010,Abril,4,Mujer,7
Sinaloa,2010,Mayo,5,Hombre,148
Sinaloa,2010,Mayo,5,Mujer,11
Sinaloa,2010,Junio,6,Hombre,175
Sinaloa,2010,Junio,6,Mujer,5
Sinaloa,2010,Julio,7,Hombre,220
Sinaloa,2010,Julio,7,Mujer,6
Sinaloa,2010,Agosto,8,Hombre,204
Sinaloa,2010,Agosto,8,Mujer,6
Sinaloa,2010,Septiembre,9,Hombre,162
Sinaloa,2010,Septiembre,9,Mujer,11
Sinaloa,2010,Octubre,10,Hombre,170
Sinaloa,2010,Octubre,10,Mujer,13
Sinaloa,2010,Noviembre,11,Hombre,123
Sinaloa,2010,Noviembre,11,Mujer,10
Sinaloa,2010,Diciembre,12,Hombre,195
Sinaloa,2010,Diciembre,12,Mujer,7
Sinaloa,2011,Enero,1,Hombre,148
Sinaloa,2011,Enero,1,Mujer,13
Sinaloa,2011,Febrero,2,Hombre,120
Sinaloa,2011,Febrero,2,Mujer,11
Sinaloa,2011,Marzo,3,Hombre,190
Sinaloa,2011,Marzo,3,Mujer,8
Sinaloa,2011,Abril,4,Hombre,155
Sinaloa,2011,Abril,4,Mujer,14
Sinaloa,2011,Mayo,5,Hombre,141
Sinaloa,2011,Mayo,5,Mujer,5
Sinaloa,2011,Junio,6,Hombre,160
Sinaloa,2011,Junio,6,Mujer,10
Sinaloa,2011,Julio,7,Hombre,141
Sinaloa,2011,Julio,7,Mujer,5
Sinaloa,2011,Agosto,8,Hombre,158
Sinaloa,2011,Agosto,8,Mujer,10
Sinaloa,2011,Septiembre,9,Hombre,129
Sinaloa,2011,Septiembre,9,Mujer,7
Sinaloa,2011,Octubre,10,Hombre,146
Sinaloa,2011,Octubre,10,Mujer,11
Sinaloa,2011,Noviembre,11,Hombre,154
Sinaloa,2011,Noviembre,11,Mujer,11
Sinaloa,2011,Diciembre,12,Hombre,153
Sinaloa,2011,Diciembre,12,Mujer,10
Sinaloa,2012,Enero,1,Hombre,88
Sinaloa,2012,Enero,1,Mujer,6
Sinaloa,2012,Febrero,2,Hombre,87
Sinaloa,2012,Febrero,2,Mujer,4
Sinaloa,2012,Marzo,3,Hombre,123
Sinaloa,2012,Marzo,3,Mujer,4
Sinaloa,2012,Abril,4,Hombre,108
Sinaloa,2012,Abril,4,Mujer,7
Sinaloa,2012,Mayo,5,Hombre,122
Sinaloa,2012,Mayo,5,Mujer,12
Sinaloa,2012,Junio,6,Hombre,134
Sinaloa,2012,Junio,6,Mujer,7
Sinaloa,2012,Julio,7,Hombre,115
Sinaloa,2012,Julio,7,Mujer,6
Sinaloa,2012,Agosto,8,Hombre,90
Sinaloa,2012,Agosto,8,Mujer,5
Sinaloa,2012,Septiembre,9,Hombre,97
Sinaloa,2012,Septiembre,9,Mujer,4
Sinaloa,2012,Octubre,10,Hombre,97
Sinaloa,2012,Octubre,10,Mujer,4
Sinaloa,2012,Noviembre,11,Hombre,87
Sinaloa,2012,Noviembre,11,Mujer,9
Sinaloa,2012,Diciembre,12,Hombre,70
Sinaloa,2012,Diciembre,12,Mujer,5
Sinaloa,2013,Enero,1,Hombre,85
Sinaloa,2013,Enero,1,Mujer,6
Sinaloa,2013,Febrero,2,Hombre,59
Sinaloa,2013,Febrero,2,Mujer,2
Sinaloa,2013,Marzo,3,Hombre,99
Sinaloa,2013,Marzo,3,Mujer,4
Sinaloa,2013,Abril,4,Hombre,104
Sinaloa,2013,Abril,4,Mujer,8
Sinaloa,2013,Mayo,5,Hombre,115
Sinaloa,2013,Mayo,5,Mujer,5
Sinaloa,2013,Junio,6,Hombre,102
Sinaloa,2013,Junio,6,Mujer,5
Sinaloa,2013,Julio,7,Hombre,76
Sinaloa,2013,Julio,7,Mujer,5
Sinaloa,2013,Agosto,8,Hombre,116
Sinaloa,2013,Agosto,8,Mujer,2
Sinaloa,2013,Septiembre,9,Hombre,108
Sinaloa,2013,Septiembre,9,Mujer,8
Sinaloa,2013,Octubre,10,Hombre,75
Sinaloa,2013,Octubre,10,Mujer,5
Sinaloa,2013,Noviembre,11,Hombre,76
Sinaloa,2013,Noviembre,11,Mujer,8
Sinaloa,2013,Diciembre,12,Hombre,74
Sinaloa,2013,Diciembre,12,Mujer,4
Sinaloa,2014,Enero,1,Hombre,99
Sinaloa,2014,Enero,1,Mujer,11
Sinaloa,2014,Febrero,2,Hombre,80
Sinaloa,2014,Febrero,2,Mujer,3
Sinaloa,2014,Marzo,3,Hombre,76
Sinaloa,2014,Marzo,3,Mujer,8
Sinaloa,2014,Abril,4,Hombre,79
Sinaloa,2014,Abril,4,Mujer,4
Sinaloa,2014,Mayo,5,Hombre,88
Sinaloa,2014,Mayo,5,Mujer,9
Sinaloa,2014,Junio,6,Hombre,98
Sinaloa,2014,Junio,6,Mujer,7
Sinaloa,2014,Julio,7,Hombre,83
Sinaloa,2014,Julio,7,Mujer,8
Sinaloa,2014,Agosto,8,Hombre,74
Sinaloa,2014,Agosto,8,Mujer,4
Sinaloa,2014,Septiembre,9,Hombre,68
Sinaloa,2014,Septiembre,9,Mujer,11
Sinaloa,2014,Octubre,10,Hombre,83
Sinaloa,2014,Octubre,10,Mujer,6
Sinaloa,2014,Noviembre,11,Hombre,69
Sinaloa,2014,Noviembre,11,Mujer,10
Sinaloa,2014,Diciembre,12,Hombre,114
Sinaloa,2014,Diciembre,12,Mujer,8
Sinaloa,2015,Enero,1,Hombre,52
Sinaloa,2015,Enero,1,Mujer,1
Sinaloa,2015,Febrero,2,Hombre,64
Sinaloa,2015,Febrero,2,Mujer,4
Sinaloa,2015,Marzo,3,Hombre,59
Sinaloa,2015,Marzo,3,Mujer,6
Sinaloa,2015,Abril,4,Hombre,64
Sinaloa,2015,Abril,4,Mujer,8
Sinaloa,2015,Mayo,5,Hombre,97
Sinaloa,2015,Mayo,5,Mujer,6
Sinaloa,2015,Junio,6,Hombre,102
Sinaloa,2015,Junio,6,Mujer,4
Sinaloa,2015,Julio,7,Hombre,82
Sinaloa,2015,Julio,7,Mujer,3
Sinaloa,2015,Agosto,8,Hombre,93
Sinaloa,2015,Agosto,8,Mujer,6
Sinaloa,2015,Septiembre,9,Hombre,75
Sinaloa,2015,Septiembre,9,Mujer,3
Sinaloa,2015,Octubre,10,Hombre,80
Sinaloa,2015,Octubre,10,Mujer,5
Sinaloa,2015,Noviembre,11,Hombre,88
Sinaloa,2015,Noviembre,11,Mujer,5
Sinaloa,2015,Diciembre,12,Hombre,117
Sinaloa,2015,Diciembre,12,Mujer,2
Sinaloa,2016,Enero,1,Hombre,64
Sinaloa,2016,Enero,1,Mujer,3
Sinaloa,2016,Febrero,2,Hombre,109
Sinaloa,2016,Febrero,2,Mujer,16
Sinaloa,2016,Marzo,3,Hombre,48
Sinaloa,2016,Marzo,3,Mujer,4
Sinaloa,2016,Abril,4,Hombre,73
Sinaloa,2016,Abril,4,Mujer,4
Sinaloa,2016,Mayo,5,Hombre,93
Sinaloa,2016,Mayo,5,Mujer,5
Sinaloa,2016,Junio,6,Hombre,79
Sinaloa,2016,Junio,6,Mujer,5
Sinaloa,2016,Julio,7,Hombre,70
Sinaloa,2016,Julio,7,Mujer,3
Sinaloa,2016,Agosto,8,Hombre,95
Sinaloa,2016,Agosto,8,Mujer,7
Sinaloa,2016,Septiembre,9,Hombre,124
Sinaloa,2016,Septiembre,9,Mujer,8
Sinaloa,2016,Octubre,10,Hombre,99
Sinaloa,2016,Octubre,10,Mujer,8
Sinaloa,2016,Noviembre,11,Hombre,100
Sinaloa,2016,Noviembre,11,Mujer,6
Sinaloa,2016,Diciembre,12,Hombre,113
Sinaloa,2016,Diciembre,12,Mujer,11
Sinaloa,2017,Enero,1,Hombre,94
Sinaloa,2017,Enero,1,Mujer,5
Sinaloa,2017,Febrero,2,Hombre,93
Sinaloa,2017,Febrero,2,Mujer,7
Sinaloa,2017,Marzo,3,Hombre,132
Sinaloa,2017,Marzo,3,Mujer,9
Sinaloa,2017,Abril,4,Hombre,127
Sinaloa,2017,Abril,4,Mujer,5
Sinaloa,2017,Mayo,5,Hombre,163
Sinaloa,2017,Mayo,5,Mujer,9
Sinaloa,2017,Junio,6,Hombre,140
Sinaloa,2017,Junio,6,Mujer,7
Sinaloa,2017,Julio,7,Hombre,159
Sinaloa,2017,Julio,7,Mujer,7
Sinaloa,2017,Agosto,8,Hombre,118
Sinaloa,2017,Agosto,8,Mujer,9
Sinaloa,2017,Septiembre,9,Hombre,101
Sinaloa,2017,Septiembre,9,Mujer,8
Sinaloa,2017,Octubre,10,Hombre,95
Sinaloa,2017,Octubre,10,Mujer,6
Sinaloa,2017,Noviembre,11,Hombre,89
Sinaloa,2017,Noviembre,11,Mujer,6
Sinaloa,2017,Diciembre,12,Hombre,91
Sinaloa,2017,Diciembre,12,Mujer,5
Sinaloa,2018,Enero,1,Hombre,75
Sinaloa,2018,Enero,1,Mujer,4
Sinaloa,2018,Febrero,2,Hombre,73
Sinaloa,2018,Febrero,2,Mujer,4
Sinaloa,2018,Marzo,3,Hombre,82
Sinaloa,2018,Marzo,3,Mujer,5
Sinaloa,2018,Abril,4,Hombre,97
Sinaloa,2018,Abril,4,Mujer,2
Sinaloa,2018,Mayo,5,Hombre,100
Sinaloa,2018,Mayo,5,Mujer,5
Sinaloa,2018,Junio,6,Hombre,103
Sinaloa,2018,Junio,6,Mujer,3
Sinaloa,2018,Julio,7,Hombre,80
Sinaloa,2018,Julio,7,Mujer,6
Sinaloa,2018,Agosto,8,Hombre,106
Sinaloa,2018,Agosto,8,Mujer,4
Sinaloa,2018,Septiembre,9,Hombre,84
Sinaloa,2018,Octubre,10,Hombre,98
Sinaloa,2018,Octubre,10,Mujer,1
Sinaloa,2018,Noviembre,11,Hombre,79
Sinaloa,2018,Noviembre,11,Mujer,2
Sinaloa,2018,Diciembre,12,Hombre,80
Sinaloa,2018,Diciembre,12,Mujer,13
Sinaloa,2019,Enero,1,Hombre,61
Sinaloa,2019,Enero,1,Mujer,7
Sinaloa,2019,Febrero,2,Hombre,57
Sinaloa,2019,Febrero,2,Mujer,3
Sinaloa,2019,Marzo,3,Hombre,77
Sinaloa,2019,Marzo,3,Mujer,1
Sinaloa,2019,Abril,4,Hombre,97
Sinaloa,2019,Abril,4,Mujer,5
Sinaloa,2019,Mayo,5,Hombre,81
Sinaloa,2019,Mayo,5,Mujer,6
Sinaloa,2019,Junio,6,Hombre,71
Sinaloa,2019,Junio,6,Mujer,2
Sinaloa,2019,Julio,7,Hombre,90
Sinaloa,2019,Julio,7,Mujer,8
Sinaloa,2019,Agosto,8,Hombre,74
Sinaloa,2019,Agosto,8,Mujer,4
Sinaloa,2019,Septiembre,9,Hombre,85
Sinaloa,2019,Septiembre,9,Mujer,6
Sinaloa,2019,Octubre,10,Hombre,89
Sinaloa,2019,Octubre,10,Mujer,5
Sinaloa,2019,Noviembre,11,Hombre,74
Sinaloa,2019,Noviembre,11,Mujer,2
Sinaloa,2019,Diciembre,12,Hombre,73
Sinaloa,2019,Diciembre,12,Mujer,4
Sinaloa,2020,Enero,1,Hombre,45
Sinaloa,2020,Enero,1,Mujer,4
Sinaloa,2020,Febrero,2,Hombre,55
Sinaloa,2020,Febrero,2,Mujer,3
Sinaloa,2020,Marzo,3,Hombre,61
Sinaloa,2020,Marzo,3,Mujer,1
Sinaloa,2020,Abril,4,Hombre,45
Sinaloa,2020,Abril,4,Mujer,2
Sinaloa,2020,Mayo,5,Hombre,57
Sinaloa,2020,Mayo,5,Mujer,4
Sinaloa,2020,Junio,6,Hombre,74
Sinaloa,2020,Junio,6,Mujer,1
Sinaloa,2020,Julio,7,Hombre,66
Sinaloa,2020,Julio,7,Mujer,2
Sinaloa,2020,Agosto,8,Hombre,56
Sinaloa,2020,Agosto,8,Mujer,2
Sinaloa,2020,Septiembre,9,Hombre,55
Sinaloa,2020,Septiembre,9,Mujer,5
Sinaloa,2020,Octubre,10,Hombre,62
Sinaloa,2020,Octubre,10,Mujer,2
Sinaloa,2020,Noviembre,11,Hombre,59
Sinaloa,2020,Noviembre,11,Mujer,6
Sinaloa,2020,Diciembre,12,Hombre,29
Sinaloa,2020,Diciembre,12,Mujer,5
Sinaloa,2021,Enero,1,Hombre,49
Sinaloa,2021,Enero,1,Mujer,2
Sinaloa,2021,Febrero,2,Hombre,53
Sinaloa,2021,Febrero,2,Mujer,4
Sinaloa,2021,Marzo,3,Hombre,42
Sinaloa,2021,Marzo,3,Mujer,4
Sinaloa,2021,Abril,4,Hombre,35
Sinaloa,2021,Mayo,5,Hombre,35
Sinaloa,2021,Mayo,5,Mujer,4
Sinaloa,2021,Junio,6,Hombre,50
Sinaloa,2021,Junio,6,Mujer,3
Sinaloa,2021,Julio,7,Hombre,43
Sinaloa,2021,Julio,7,Mujer,1
Sinaloa,2021,Agosto,8,Hombre,28
Sinaloa,2021,Agosto,8,Mujer,3
Sinaloa,2021,Septiembre,9,Hombre,32
Sinaloa,2021,Octubre,10,Hombre,26
Sinaloa,2021,Octubre,10,Mujer,5
Sinaloa,2021,Noviembre,11,Hombre,38
Sinaloa,2021,Noviembre,11,Mujer,2
Sinaloa,2021,Diciembre,12,Hombre,47
Sinaloa,2021,Diciembre,12,Mujer,3
Sinaloa,2022,Enero,1,Hombre,25
Sinaloa,2022,Enero,1,Mujer,4
Sinaloa,2022,Febrero,2,Hombre,31
Sinaloa,2022,Febrero,2,Mujer,4
Sinaloa,2022,Marzo,3,Hombre,37
Sinaloa,2022,Marzo,3,Mujer,3
Sinaloa,2022,Abril,4,Hombre,41
Sinaloa,2022,Abril,4,Mujer,2
Sinaloa,2022,Mayo,5,Hombre,51
Sinaloa,2022,Mayo,5,Mujer,5
Sinaloa,2022,Junio,6,Hombre,44
Sinaloa,2022,Junio,6,Mujer,5
Sinaloa,2022,Julio,7,Hombre,38
Sinaloa,2022,Julio,7,Mujer,3
Sinaloa,2022,Agosto,8,Hombre,42
Sinaloa,2022,Agosto,8,Mujer,2
Sinaloa,2022,Septiembre,9,Hombre,47
Sinaloa,2022,Septiembre,9,Mujer,4
Sinaloa,2022,Octubre,10,Hombre,43
Sinaloa,2022,Noviembre,11,Hombre,32
Sinaloa,2022,Noviembre,11,Mujer,3
Sinaloa,2022,Diciembre,12,Hombre,35
Sinaloa,2022,Diciembre,12,Mujer,3
Sinaloa,2023,Enero,1,Hombre,35
Sinaloa,2023,Enero,1,Mujer,2
Sinaloa,2023,Febrero,2,Hombre,39
Sinaloa,2023,Febrero,2,Mujer,2
Sinaloa,2023,Marzo,3,Hombre,46
Sinaloa,2023,Marzo,3,Mujer,2
Sinaloa,2023,Abril,4,Hombre,47
Sinaloa,2023,Abril,4,Mujer,5
Sinaloa,2023,Mayo,5,Hombre,51
Sinaloa,2023,Mayo,5,Mujer,1
Sinaloa,2023,Junio,6,Hombre,44
Sinaloa,2023,Junio,6,Mujer,10
Sinaloa,2023,Julio,7,Hombre,41
Sinaloa,2023,Julio,7,Mujer,4
Sinaloa,2023,Agosto,8,Hombre,49
Sinaloa,2023,Agosto,8,Mujer,5
Sinaloa,2023,Septiembre,9,Hombre,50
Sinaloa,2023,Octubre,10,Hombre,32
Sinaloa,2023,Octubre,10,Mujer,5
Sinaloa,2023,Noviembre,11,Hombre,31
Sinaloa,2023,Noviembre,11,Mujer,10
Sinaloa,2023,Diciembre,12,Hombre,52
Sinaloa,2023,Diciembre,12,Mujer,1
Sinaloa,2024,Enero,1,Hombre,36
Sinaloa,2024,Enero,1,Mujer,3
Sinaloa,2024,Febrero,2,Hombre,33
Sinaloa,2024,Febrero,2,Mujer,4
Sinaloa,2024,Marzo,3,Hombre,26
Sinaloa,2024,Marzo,3,Mujer,1
Sinaloa,2024,Abril,4,Hombre,25
Sinaloa,2024,Abril,4,Mujer,4
Sinaloa,2024,Mayo,5,Hombre,40
Sinaloa,2024,Mayo,5,Mujer,2
Sinaloa,2024,Junio,6,Hombre,32
Sinaloa,2024,Junio,6,Mujer,1
Sinaloa,2024,Julio,7,Hombre,39
Sinaloa,2024,Julio,7,Mujer,6
Sinaloa,2024,Agosto,8,Hombre,44
Sinaloa,2024,Agosto,8,Mujer,4
Sinaloa,2024,Septiembre,9,Hombre,102
Sinaloa,2024,Septiembre,9,Mujer,7
Sinaloa,2024,Octubre,10,Hombre,166
Sinaloa,2024,Octubre,10,Mujer,8
Sinaloa,2024,Noviembre,11,Hombre,127
Sinaloa,2024,Noviembre,11,Mujer,5
Sinaloa,2024,Diciembre,12,Hombre,169
Sinaloa,2024,Diciembre,12,Mujer,11
Sonora,1990,Enero,1,Hombre,10
Sonora,1990,Enero,1,Mujer,1
Sonora,1990,Febrero,2,Hombre,9
Sonora,1990,Marzo,3,Hombre,13
Sonora,1990,Marzo,3,Mujer,1
Sonora,1990,Abril,4,Hombre,16
Sonora,1990,Abril,4,Mujer,1
Sonora,1990,Mayo,5,Hombre,12
Sonora,1990,Mayo,5,Mujer,4
Sonora,1990,Junio,6,Hombre,16
Sonora,1990,Junio,6,Mujer,5
Sonora,1990,Julio,7,Hombre,8
Sonora,1990,Julio,7,Mujer,1
Sonora,1990,Agosto,8,Hombre,10
Sonora,1990,Agosto,8,Mujer,2
Sonora,1990,Septiembre,9,Hombre,13
Sonora,1990,Octubre,10,Hombre,13
Sonora,1990,Octubre,10,Mujer,3
Sonora,1990,Noviembre,11,Hombre,13
Sonora,1990,Diciembre,12,Hombre,10
Sonora,1990,Diciembre,12,Mujer,2
Sonora,1991,Enero,1,Hombre,11
Sonora,1991,Enero,1,Mujer,1
Sonora,1991,Febrero,2,Hombre,12
Sonora,1991,Febrero,2,Mujer,1
Sonora,1991,Marzo,3,Hombre,14
Sonora,1991,Marzo,3,Mujer,2
Sonora,1991,Abril,4,Hombre,8
Sonora,1991,Abril,4,Mujer,1
Sonora,1991,Mayo,5,Hombre,11
Sonora,1991,Mayo,5,Mujer,2
Sonora,1991,Junio,6,Hombre,6
Sonora,1991,Junio,6,Mujer,2
Sonora,1991,Julio,7,Hombre,20
Sonora,1991,Julio,7,Mujer,1
Sonora,1991,Agosto,8,Hombre,19
Sonora,1991,Agosto,8,Mujer,3
Sonora,1991,Septiembre,9,Hombre,14
Sonora,1991,Octubre,10,Hombre,11
Sonora,1991,Octubre,10,Mujer,1
Sonora,1991,Noviembre,11,Hombre,16
Sonora,1991,Diciembre,12,Hombre,22
Sonora,1991,Diciembre,12,Mujer,4
Sonora,1992,Enero,1,Hombre,24
Sonora,1992,Enero,1,Mujer,1
Sonora,1992,Febrero,2,Hombre,14
Sonora,1992,Febrero,2,Mujer,1
Sonora,1992,Marzo,3,Hombre,19
Sonora,1992,Marzo,3,Mujer,2
Sonora,1992,Abril,4,Hombre,19
Sonora,1992,Abril,4,Mujer,2
Sonora,1992,Mayo,5,Hombre,18
Sonora,1992,Mayo,5,Mujer,2
Sonora,1992,Junio,6,Hombre,20
Sonora,1992,Junio,6,Mujer,2
Sonora,1992,Julio,7,Hombre,25
Sonora,1992,Julio,7,Mujer,1
Sonora,1992,Agosto,8,Hombre,12
Sonora,1992,Agosto,8,Mujer,2
Sonora,1992,Septiembre,9,Hombre,21
Sonora,1992,Septiembre,9,Mujer,3
Sonora,1992,Octubre,10,Hombre,21
Sonora,1992,Octubre,10,Mujer,2
Sonora,1992,Noviembre,11,Hombre,11
Sonora,1992,Diciembre,12,Hombre,17
Sonora,1992,Diciembre,12,Mujer,3
Sonora,1993,Enero,1,Hombre,20
Sonora,1993,Febrero,2,Hombre,14
Sonora,1993,Marzo,3,Hombre,26
Sonora,1993,Abril,4,Hombre,15
Sonora,1993,Abril,4,Mujer,1
Sonora,1993,Mayo,5,Hombre,14
Sonora,1993,Mayo,5,Mujer,5
Sonora,1993,Junio,6,Hombre,20
Sonora,1993,Junio,6,Mujer,1
Sonora,1993,Julio,7,Hombre,15
Sonora,1993,Agosto,8,Hombre,14
Sonora,1993,Agosto,8,Mujer,1
Sonora,1993,Septiembre,9,Hombre,16
Sonora,1993,Octubre,10,Hombre,15
Sonora,1993,Noviembre,11,Hombre,12
Sonora,1993,Noviembre,11,Mujer,1
Sonora,1993,Diciembre,12,Hombre,17
Sonora,1993,Diciembre,12,Mujer,2
Sonora,1994,Enero,1,Hombre,19
Sonora,1994,Febrero,2,Hombre,12
Sonora,1994,Febrero,2,Mujer,1
Sonora,1994,Marzo,3,Hombre,25
Sonora,1994,Marzo,3,Mujer,4
Sonora,1994,Abril,4,Hombre,14
Sonora,1994,Abril,4,Mujer,3
Sonora,1994,Mayo,5,Hombre,16
Sonora,1994,Mayo,5,Mujer,1
Sonora,1994,Junio,6,Hombre,17
Sonora,1994,Junio,6,Mujer,1
Sonora,1994,Julio,7,Hombre,20
Sonora,1994,Julio,7,Mujer,1
Sonora,1994,Agosto,8,Hombre,19
Sonora,1994,Agosto,8,Mujer,2
Sonora,1994,Septiembre,9,Hombre,22
Sonora,1994,Septiembre,9,Mujer,1
Sonora,1994,Octubre,10,Hombre,24
Sonora,1994,Octubre,10,Mujer,1
Sonora,1994,Noviembre,11,Hombre,23
Sonora,1994,Noviembre,11,Mujer,2
Sonora,1994,Diciembre,12,Hombre,20
Sonora,1994,Diciembre,12,Mujer,1
Sonora,1995,Enero,1,Hombre,34
Sonora,1995,Enero,1,Mujer,1
Sonora,1995,Febrero,2,Hombre,16
Sonora,1995,Febrero,2,Mujer,2
Sonora,1995,Marzo,3,Hombre,22
Sonora,1995,Abril,4,Hombre,19
Sonora,1995,Abril,4,Mujer,1
Sonora,1995,Mayo,5,Hombre,17
Sonora,1995,Mayo,5,Mujer,1
Sonora,1995,Junio,6,Hombre,26
Sonora,1995,Julio,7,Hombre,22
Sonora,1995,Julio,7,Mujer,2
Sonora,1995,Agosto,8,Hombre,26
Sonora,1995,Agosto,8,Mujer,3
Sonora,1995,Septiembre,9,Hombre,32
Sonora,1995,Septiembre,9,Mujer,1
Sonora,1995,Octubre,10,Hombre,26
Sonora,1995,Octubre,10,Mujer,2
Sonora,1995,Noviembre,11,Hombre,25
Sonora,1995,Noviembre,11,Mujer,2
Sonora,1995,Diciembre,12,Hombre,26
Sonora,1995,Diciembre,12,Mujer,2
Sonora,1996,Enero,1,Hombre,27
Sonora,1996,Enero,1,Mujer,1
Sonora,1996,Febrero,2,Hombre,24
Sonora,1996,Febrero,2,Mujer,1
Sonora,1996,Marzo,3,Hombre,18
Sonora,1996,Abril,4,Hombre,15
Sonora,1996,Abril,4,Mujer,5
Sonora,1996,Mayo,5,Hombre,31
Sonora,1996,Mayo,5,Mujer,4
