estado,anio,mes,mes_num,homicidios_total
Colima,2016,Febrero,2,42
Colima,2016,Marzo,3,44
Colima,2016,Abril,4,53
Colima,2016,Mayo,5,42
Colima,2016,Junio,6,36
Colima,2016,Julio,7,49
Colima,2016,Agosto,8,44
Colima,2016,Septiembre,9,51
Colima,2016,Octubre,10,43
Colima,2016,Noviembre,11,60
Colima,2016,Diciembre,12,64
Colima,2017,Enero,1,72
Colima,2017,Febrero,2,38
Colima,2017,Marzo,3,51
Colima,2017,Abril,4,42
Colima,2017,Mayo,5,59
Colima,2017,Junio,6,90
Colima,2017,Julio,7,94
Colima,2017,Agosto,8,59
Colima,2017,Septiembre,9,46
Colima,2017,Octubre,10,70
Colima,2017,Noviembre,11,70
Colima,2017,Diciembre,12,85
Colima,2018,Enero,1,62
Colima,2018,Febrero,2,59
Colima,2018,Marzo,3,68
Colima,2018,Abril,4,53
Colima,2018,Mayo,5,47
Colima,2018,Junio,6,59
Colima,2018,Julio,7,35
Colima,2018,Agosto,8,53
Colima,2018,Septiembre,9,57
Colima,2018,Octubre,10,74
Colima,2018,Noviembre,11,56
Colima,2018,Diciembre,12,51
Colima,2019,Enero,1,62
Colima,2019,Febrero,2,52
Colima,2019,Marzo,3,46
Colima,2019,Abril,4,59
Colima,2019,Mayo,5,69
Colima,2019,Junio,6,70
Colima,2019,Julio,7,62
Colima,2019,Agosto,8,68
Colima,2019,Septiembre,9,65
Colima,2019,Octubre,10,43
Colima,2019,Noviembre,11,70
Colima,2019,Diciembre,12,73
Colima,2020,Enero,1,62
Colima,2020,Febrero,2,59
Colima,2020,Marzo,3,63
Colima,2020,Abril,4,59
Colima,2020,Mayo,5,61
Colima,2020,Junio,6,59
Colima,2020,Julio,7,40
Colima,2020,Agosto,8,31
Colima,2020,Septiembre,9,30
Colima,2020,Octubre,10,50
Colima,2020,Noviembre,11,51
Colima,2020,Diciembre,12,52
Colima,2021,Enero,1,51
Colima,2021,Febrero,2,54
Colima,2021,Marzo,3,55
Colima,2021,Abril,4,40
Colima,2021,Mayo,5,46
Colima,2021,Junio,6,42
Colima,2021,Julio,7,46
Colima,2021,Agosto,8,39
Colima,2021,Septiembre,9,55
Colima,2021,Octubre,10,49
Colima,2021,Noviembre,11,36
Colima,2021,Diciembre,12,48
Colima,2022,Enero,1,43
Colima,2022,Febrero,2,59
Colima,2022,Marzo,3,89
Colima,2022,Abril,4,71
Colima,2022,Mayo,5,91
Colima,2022,Junio,6,80
Colima,2022,Julio,7,58
Colima,2022,Agosto,8,61
Colima,2022,Septiembre,9,76
Colima,2022,Octubre,10,82
Colima,2022,Noviembre,11,64
Colima,2022,Diciembre,12,80
Colima,2023,Enero,1,57
Colima,2023,Febrero,2,38
Colima,2023,Marzo,3,76
Colima,2023,Abril,4,73
Colima,2023,Mayo,5,87
Colima,2023,Junio,6,71
Colima,2023,Julio,7,75
Colima,2023,Agosto,8,75
Colima,2023,Septiembre,9,90
Colima,2023,Octubre,10,73
Colima,2023,Noviembre,11,76
Colima,2023,Diciembre,12,88
Colima,2024,Enero,1,62
Colima,2024,Febrero,2,57
Colima,2024,Marzo,3,53
Colima,2024,Abril,4,91
Colima,2024,Mayo,5,94
Colima,2024,Junio,6,91
Colima,2024,Julio,7,78
Colima,2024,Agosto,8,74
Colima,2024,Septiembre,9,65
Colima,2024,Octubre,10,65
Colima,2024,Noviembre,11,100
Colima,2024,Diciembre,12,65
Durango,1990,Enero,1,27
Durango,1990,Febrero,2,14
Durango,1990,Marzo,3,25
Durango,1990,Abril,4,16
Durango,1990,Mayo,5,28
Durango,1990,Junio,6,40
Durango,1990,Julio,7,19
Durango,1990,Agosto,8,19
Durango,1990,Septiembre,9,23
Durango,1990,Octubre,10,23
Durango,1990,Noviembre,11,23
Durango,1990,Diciembre,12,19
Durango,1991,Enero,1,33
Durango,1991,Febrero,2,19
Durango,1991,Marzo,3,25
Durango,1991,Abril,4,35
Durango,1991,Mayo,5,31
Durango,1991,Junio,6,31
Durango,1991,Julio,7,24
Durango,1991,Agosto,8,35
Durango,1991,Septiembre,9,28
Durango,1991,Octubre,10,34
Durango,1991,Noviembre,11,12
Durango,1991,Diciembre,12,23
Durango,1992,Enero,1,54
Durango,1992,Febrero,2,42
Durango,1992,Marzo,3,67
Durango,1992,Abril,4,50
Durango,1992,Mayo,5,63
Durango,1992,Junio,6,66
Durango,1992,Julio,7,29
Durango,1992,Agosto,8,57
Durango,1992,Septiembre,9,52
Durango,1992,Octubre,10,45
Durango,1992,Noviembre,11,31
Durango,1992,Diciembre,12,56
Durango,1993,Enero,1,47
Durango,1993,Febrero,2,32
Durango,1993,Marzo,3,32
Durango,1993,Abril,4,25
Durango,1993,Mayo,5,27
Durango,1993,Junio,6,23
Durango,1993,Julio,7,33
Durango,1993,Agosto,8,30
Durango,1993,Septiembre,9,18
Durango,1993,Octubre,10,16
Durango,1993,Noviembre,11,30
Durango,1993,Diciembre,12,23
Durango,1994,Enero,1,31
Durango,1994,Febrero,2,24
Durango,1994,Marzo,3,28
Durango,1994,Abril,4,17
Durango,1994,Mayo,5,36
Durango,1994,Junio,6,29
Durango,1994,Julio,7,26
Durango,1994,Agosto,8,29
Durango,1994,Septiembre,9,32
Durango,1994,Octubre,10,35
Durango,1994,Noviembre,11,33
Durango,1994,Diciembre,12,14
Durango,1995,Enero,1,33
Durango,1995,Febrero,2,21
Durango,1995,Marzo,3,27
Durango,1995,Abril,4,23
Durango,1995,Mayo,5,30
Durango,1995,Junio,6,22
Durango,1995,Julio,7,18
Durango,1995,Agosto,8,27
Durango,1995,Septiembre,9,23
Durango,1995,Octubre,10,23
Durango,1995,Noviembre,11,20
Durango,1995,Diciembre,12,37
Durango,1996,Enero,1,25
Durango,1996,Febrero,2,19
Durango,1996,Marzo,3,26
Durango,1996,Abril,4,15
Durango,1996,Mayo,5,21
Durango,1996,Junio,6,17
Durango,1996,Julio,7,17
Durango,1996,Agosto,8,21
Durango,1996,Septiembre,9,16
Durango,1996,Octubre,10,16
Durango,1996,Noviembre,11,17
Durango,1996,Diciembre,12,16
Durango,1997,Enero,1,8
Durango,1997,Febrero,2,14
Durango,1997,Marzo,3,21
Durango,1997,Abril,4,22
Durango,1997,Mayo,5,25
Durango,1997,Junio,6,20
Durango,1997,Julio,7,20
Durango,1997,Agosto,8,27
Durango,1997,Septiembre,9,26
Durango,1997,Octubre,10,17
Durango,1997,Noviembre,11,16
Durango,1997,Diciembre,12,13
Durango,1998,Enero,1,21
Durango,1998,Febrero,2,22
Durango,1998,Marzo,3,15
Durango,1998,Abril,4,24
Durango,1998,Mayo,5,10
Durango,1998,Junio,6,24
Durango,1998,Julio,7,16
Durango,1998,Agosto,8,25
Durango,1998,Septiembre,9,20
Durango,1998,Octubre,10,16
Durango,1998,Noviembre,11,20
Durango,1998,Diciembre,12,20
Durango,1999,Enero,1,10
Durango,1999,Febrero,2,31
Durango,1999,Marzo,3,13
Durango,1999,Abril,4,26
Durango,1999,Mayo,5,13
Durango,1999,Junio,6,17
Durango,1999,Julio,7,17
Durango,1999,Agosto,8,11
Durango,1999,Septiembre,9,20
Durango,1999,Octubre,10,14
Durango,1999,Noviembre,11,19
Durango,1999,Diciembre,12,12
Durango,2000,Enero,1,18
Durango,2000,Febrero,2,7
Durango,2000,Marzo,3,10
Durango,2000,Abril,4,10
Durango,2000,Mayo,5,12
Durango,2000,Junio,6,8
Durango,2000,Julio,7,8
Durango,2000,Agosto,8,13
Durango,2000,Septiembre,9,20
Durango,2000,Octubre,10,13
Durango,2000,Noviembre,11,20
Durango,2000,Diciembre,12,17
Durango,2001,Enero,1,15
Durango,2001,Febrero,2,13
Durango,2001,Marzo,3,11
Durango,2001,Abril,4,15
Durango,2001,Mayo,5,15
Durango,2001,Junio,6,20
Durango,2001,Julio,7,20
Durango,2001,Agosto,8,11
Durango,2001,Septiembre,9,10
Durango,2001,Octubre,10,6
Durango,2001,Noviembre,11,8
Durango,2001,Diciembre,12,15
Durango,2002,Enero,1,19
Durango,2002,Febrero,2,11
Durango,2002,Marzo,3,13
Durango,2002,Abril,4,16
Durango,2002,Mayo,5,16
Durango,2002,Junio,6,14
Durango,2002,Julio,7,13
Durango,2002,Agosto,8,22
Durango,2002,Septiembre,9,11
Durango,2002,Octubre,10,8
Durango,2002,Noviembre,11,14
Durango,2002,Diciembre,12,11
Durango,2003,Enero,1,17
Durango,2003,Febrero,2,22
Durango,2003,Marzo,3,17
Durango,2003,Abril,4,17
Durango,2003,Mayo,5,22
Durango,2003,Junio,6,23
Durango,2003,Julio,7,9
Durango,2003,Agosto,8,21
Durango,2003,Septiembre,9,16
Durango,2003,Octubre,10,14
Durango,2003,Noviembre,11,16
Durango,2003,Diciembre,12,13
Durango,2004,Enero,1,11
Durango,2004,Febrero,2,12
Durango,2004,Marzo,3,9
Durango,2004,Abril,4,7
Durango,2004,Mayo,5,17
Durango,2004,Junio,6,12
Durango,2004,Julio,7,27
Durango,2004,Agosto,8,10
Durango,2004,Septiembre,9,8
Durango,2004,Octubre,10,14
Durango,2004,Noviembre,11,18
Durango,2004,Diciembre,12,11
Durango,2005,Enero,1,9
Durango,2005,Febrero,2,9
Durango,2005,Marzo,3,20
Durango,2005,Abril,4,14
Durango,2005,Mayo,5,20
Durango,2005,Junio,6,17
Durango,2005,Julio,7,11
Durango,2005,Agosto,8,12
Durango,2005,Septiembre,9,20
Durango,2005,Octubre,10,9
Durango,2005,Noviembre,11,16
Durango,2005,Diciembre,12,13
Durango,2006,Enero,1,20
Durango,2006,Febrero,2,12
Durango,2006,Marzo,3,12
Durango,2006,Abril,4,16
Durango,2006,Mayo,5,17
Durango,2006,Junio,6,14
Durango,2006,Julio,7,15
Durango,2006,Agosto,8,7
Durango,2006,Septiembre,9,16
Durango,2006,Octubre,10,17
Durango,2006,Noviembre,11,9
Durango,2006,Diciembre,12,10
Durango,2007,Enero,1,10
Durango,2007,Febrero,2,15
Durango,2007,Marzo,3,28
Durango,2007,Abril,4,11
Durango,2007,Mayo,5,16
Durango,2007,Junio,6,15
Durango,2007,Julio,7,18
Durango,2007,Agosto,8,14
Durango,2007,Septiembre,9,12
Durango,2007,Octubre,10,12
Durango,2007,Noviembre,11,12
Durango,2007,Diciembre,12,11
Durango,2008,Enero,1,25
Durango,2008,Febrero,2,23
Durango,2008,Marzo,3,26
Durango,2008,Abril,4,28
Durango,2008,Mayo,5,32
Durango,2008,Junio,6,43
Durango,2008,Julio,7,28
Durango,2008,Agosto,8,34
Durango,2008,Septiembre,9,45
Durango,2008,Octubre,10,38
Durango,2008,Noviembre,11,55
Durango,2008,Diciembre,12,29
Durango,2009,Enero,1,34
Durango,2009,Febrero,2,70
Durango,2009,Marzo,3,91
Durango,2009,Abril,4,75
Durango,2009,Mayo,5,63
Durango,2009,Junio,6,120
Durango,2009,Julio,7,77
Durango,2009,Agosto,8,112
Durango,2009,Septiembre,9,111
Durango,2009,Octubre,10,71
Durango,2009,Noviembre,11,83
Durango,2009,Diciembre,12,92
Durango,2010,Enero,1,119
Durango,2010,Febrero,2,72
Durango,2010,Marzo,3,93
Durango,2010,Abril,4,98
Durango,2010,Mayo,5,101
Durango,2010,Junio,6,122
Durango,2010,Julio,7,89
Durango,2010,Agosto,8,105
Durango,2010,Septiembre,9,51
Durango,2010,Octubre,10,79
Durango,2010,Noviembre,11,69
Durango,2010,Diciembre,12,80
Durango,2011,Enero,1,75
Durango,2011,Febrero,2,47
Durango,2011,Marzo,3,52
Durango,2011,Abril,4,67
Durango,2011,Mayo,5,111
Durango,2011,Junio,6,63
Durango,2011,Julio,7,48
Durango,2011,Agosto,8,48
Durango,2011,Septiembre,9,49
Durango,2011,Octubre,10,50
Durango,2011,Noviembre,11,52
Durango,2011,Diciembre,12,44
Durango,2012,Enero,1,86
Durango,2012,Febrero,2,48
Durango,2012,Marzo,3,68
Durango,2012,Abril,4,69
Durango,2012,Mayo,5,61
Durango,2012,Junio,6,50
Durango,2012,Julio,7,48
Durango,2012,Agosto,8,55
Durango,2012,Septiembre,9,51
Durango,2012,Octubre,10,39
Durango,2012,Noviembre,11,40
Durango,2012,Diciembre,12,54
Durango,2013,Enero,1,55
Durango,2013,Febrero,2,41
Durango,2013,Marzo,3,26
Durango,2013,Abril,4,50
Durango,2013,Mayo,5,22
Durango,2013,Junio,6,21
Durango,2013,Julio,7,45
Durango,2013,Agosto,8,52
Durango,2013,Septiembre,9,33
Durango,2013,Octubre,10,44
Durango,2013,Noviembre,11,38
Durango,2013,Diciembre,12,30
Durango,2014,Enero,1,38
Durango,2014,Febrero,2,16
Durango,2014,Marzo,3,31
Durango,2014,Abril,4,44
Durango,2014,Mayo,5,30
Durango,2014,Junio,6,29
Durango,2014,Julio,7,24
Durango,2014,Agosto,8,18
Durango,2014,Septiembre,9,32
Durango,2014,Octubre,10,24
Durango,2014,Noviembre,11,23
Durango,2014,Diciembre,12,34
Durango,2015,Enero,1,15
Durango,2015,Febrero,2,17
Durango,2015,Marzo,3,25
Durango,2015,Abril,4,17
Durango,2015,Mayo,5,21
Durango,2015,Junio,6,15
Durango,2015,Julio,7,19
Durango,2015,Agosto,8,15
Durango,2015,Septiembre,9,9
Durango,2015,Octubre,10,13
Durango,2015,Noviembre,11,10
Durango,2015,Diciembre,12,21
Durango,2016,Enero,1,10
Durango,2016,Febrero,2,11
Durango,2016,Marzo,3,17
Durango,2016,Abril,4,13
Durango,2016,Mayo,5,18
Durango,2016,Junio,6,20
Durango,2016,Julio,7,29
Durango,2016,Agosto,8,25
Durango,2016,Septiembre,9,15
Durango,2016,Octubre,10,14
Durango,2016,Noviembre,11,19
Durango,2016,Diciembre,12,22
Durango,2017,Enero,1,13
Durango,2017,Febrero,2,16
Durango,2017,Marzo,3,14
Durango,2017,Abril,4,16
Durango,2017,Mayo,5,24
Durango,2017,Junio,6,21
Durango,2017,Julio,7,9
Durango,2017,Agosto,8,28
Durango,2017,Septiembre,9,15
Durango,2017,Octubre,10,11
Durango,2017,Noviembre,11,17
Durango,2017,Diciembre,12,16
Durango,2018,Enero,1,12
Durango,2018,Febrero,2,20
Durango,2018,Marzo,3,12
Durango,2018,Abril,4,9
Durango,2018,Mayo,5,18
Durango,2018,Junio,6,23
Durango,2018,Julio,7,13
Durango,2018,Agosto,8,14
Durango,2018,Septiembre,9,8
Durango,2018,Octubre,10,18
Durango,2018,Noviembre,11,13
Durango,2018,Diciembre,12,15
Durango,2019,Enero,1,9
Durango,2019,Febrero,2,16
Durango,2019,Marzo,3,8
Durango,2019,Abril,4,18
Durango,2019,Mayo,5,16
Durango,2019,Junio,6,15
Durango,2019,Julio,7,19
Durango,2019,Agosto,8,19
Durango,2019,Septiembre,9,12
Durango,2019,Octubre,10,18
Durango,2019,Noviembre,11,11
Durango,2019,Diciembre,12,15
Durango,2020,Enero,1,9
Durango,2020,Febrero,2,18
Durango,2020,Marzo,3,14
Durango,2020,Abril,4,13
Durango,2020,Mayo,5,11
Durango,2020,Junio,6,6
Durango,2020,Julio,7,17
Durango,2020,Agosto,8,24
Durango,2020,Septiembre,9,8
Durango,2020,Octubre,10,21
Durango,2020,Noviembre,11,12
Durango,2020,Diciembre,12,12
Durango,2021,Enero,1,15
Durango,2021,Febrero,2,9
Durango,2021,Marzo,3,22
Durango,2021,Abril,4,8
Durango,2021,Mayo,5,10
Durango,2021,Junio,6,16
Durango,2021,Julio,7,9
Durango,2021,Agosto,8,8
Durango,2021,Septiembre,9,12
Durango,2021,Octubre,10,13
Durango,2021,Noviembre,11,11
Durango,2021,Diciembre,12,8
Durango,2022,Enero,1,7
Durango,2022,Febrero,2,4
Durango,2022,Marzo,3,7
Durango,2022,Abril,4,11
Durango,2022,Mayo,5,8
Durango,2022,Junio,6,15
Durango,2022,Julio,7,10
Durango,2022,Agosto,8,15
Durango,2022,Septiembre,9,11
Durango,2022,Octubre,10,18
Durango,2022,Noviembre,11,9
Durango,2022,Diciembre,12,12
Durango,2023,Enero,1,8
Durango,2023,Febrero,2,10
Durango,2023,Marzo,3,13
Durango,2023,Abril,4,14
Durango,2023,Mayo,5,7
Durango,2023,Junio,6,6
Durango,2023,Julio,7,8
Durango,2023,Agosto,8,6
Durango,2023,Septiembre,9,3
Durango,2023,Octubre,10,6
Durango,2023,Noviembre,11,6
Durango,2023,Diciembre,12,5
Durango,2024,Enero,1,11
Durango,2024,Febrero,2,3
Durango,2024,Marzo,3,12
Durango,2024,Abril,4,10
Durango,2024,Mayo,5,9
Durango,2024,Junio,6,12
Durango,2024,Julio,7,7
Durango,2024,Agosto,8,6
Durango,2024,Septiembre,9,10
Durango,2024,Octubre,10,9
Durango,2024,Noviembre,11,13
Durango,2024,Diciembre,12,8
Guanajuato,1990,Enero,1,27
Guanajuato,1990,Febrero,2,43
Guanajuato,1990,Marzo,3,40
Guanajuato,1990,Abril,4,34
Guanajuato,1990,Mayo,5,22
Guanajuato,1990,Junio,6,25
Guanajuato,1990,Julio,7,21
Guanajuato,1990,Agosto,8,23
Guanajuato,1990,Septiembre,9,30
Guanajuato,1990,Octubre,10,34
Guanajuato,1990,Noviembre,11,31
Guanajuato,1990,Diciembre,12,31
Guanajuato,1991,Enero,1,28
Guanajuato,1991,Febrero,2,32
Guanajuato,1991,Marzo,3,45
Guanajuato,1991,Abril,4,38
Guanajuato,1991,Mayo,5,41
Guanajuato,1991,Junio,6,32
Guanajuato,1991,Julio,7,41
Guanajuato,1991,Agosto,8,33
Guanajuato,1991,Septiembre,9,25
Guanajuato,1991,Octubre,10,33
Guanajuato,1991,Noviembre,11,26
Guanajuato,1991,Diciembre,12,40
Guanajuato,1992,Enero,1,37
Guanajuato,1992,Febrero,2,30
Guanajuato,1992,Marzo,3,38
Guanajuato,1992,Abril,4,18
Guanajuato,1992,Mayo,5,29
Guanajuato,1992,Junio,6,42
Guanajuato,1992,Julio,7,27
Guanajuato,1992,Agosto,8,37
Guanajuato,1992,Septiembre,9,26
Guanajuato,1992,Octubre,10,21
Guanajuato,1992,Noviembre,11,20
Guanajuato,1992,Diciembre,12,32
Guanajuato,1993,Enero,1,36
Guanajuato,1993,Febrero,2,19
Guanajuato,1993,Marzo,3,39
Guanajuato,1993,Abril,4,38
Guanajuato,1993,Mayo,5,32
Guanajuato,1993,Junio,6,27
Guanajuato,1993,Julio,7,26
Guanajuato,1993,Agosto,8,33
Guanajuato,1993,Septiembre,9,29
Guanajuato,1993,Octubre,10,44
Guanajuato,1993,Noviembre,11,34
Guanajuato,1993,Diciembre,12,33
Guanajuato,1994,Enero,1,23
Guanajuato,1994,Febrero,2,32
Guanajuato,1994,Marzo,3,29
Guanajuato,1994,Abril,4,21
Guanajuato,1994,Mayo,5,45
Guanajuato,1994,Junio,6,23
Guanajuato,1994,Julio,7,27
Guanajuato,1994,Agosto,8,25
Guanajuato,1994,Septiembre,9,28
Guanajuato,1994,Octubre,10,29
Guanajuato,1994,Noviembre,11,20
Guanajuato,1994,Diciembre,12,32
Guanajuato,1995,Enero,1,30
Guanajuato,1995,Febrero,2,23
Guanajuato,1995,Marzo,3,29
Guanajuato,1995,Abril,4,28
Guanajuato,1995,Mayo,5,21
Guanajuato,1995,Junio,6,21
Guanajuato,1995,Julio,7,24
Guanajuato,1995,Agosto,8,23
Guanajuato,1995,Septiembre,9,21
Guanajuato,1995,Octubre,10,19
Guanajuato,1995,Noviembre,11,24
Guanajuato,1995,Diciembre,12,36
Guanajuato,1996,Enero,1,29
Guanajuato,1996,Febrero,2,28
Guanajuato,1996,Marzo,3,38
Guanajuato,1996,Abril,4,19
Guanajuato,1996,Mayo,5,17
Guanajuato,1996,Junio,6,29
Guanajuato,1996,Julio,7,20
Guanajuato,1996,Agosto,8,23
Guanajuato,1996,Septiembre,9,21
Guanajuato,1996,Octubre,10,18
Guanajuato,1996,Noviembre,11,17
Guanajuato,1996,Diciembre,12,24
Guanajuato,1997,Enero,1,17
Guanajuato,1997,Febrero,2,22
Guanajuato,1997,Marzo,3,16
Guanajuato,1997,Abril,4,15
Guanajuato,1997,Mayo,5,29
Guanajuato,1997,Junio,6,31
Guanajuato,1997,Julio,7,21
Guanajuato,1997,Agosto,8,22
Guanajuato,1997,Septiembre,9,25
Guanajuato,1997,Octubre,10,26
Guanajuato,1997,Noviembre,11,31
Guanajuato,1997,Diciembre,12,36
Guanajuato,1998,Enero,1,23
Guanajuato,1998,Febrero,2,15
Guanajuato,1998,Marzo,3,27
Guanajuato,1998,Abril,4,22
Guanajuato,1998,Mayo,5,33
Guanajuato,1998,Junio,6,22
Guanajuato,1998,Julio,7,18
Guanajuato,1998,Agosto,8,24
Guanajuato,1998,Septiembre,9,40
Guanajuato,1998,Octubre,10,25
Guanajuato,1998,Noviembre,11,18
Guanajuato,1998,Diciembre,12,37
Guanajuato,1999,Enero,1,20
Guanajuato,1999,Febrero,2,20
Guanajuato,1999,Marzo,3,16
Guanajuato,1999,Abril,4,27
Guanajuato,1999,Mayo,5,24
Guanajuato,1999,Junio,6,14
Guanajuato,1999,Julio,7,16
Guanajuato,1999,Agosto,8,22
Guanajuato,1999,Septiembre,9,19
Guanajuato,1999,Octubre,10,20
Guanajuato,1999,Noviembre,11,24
Guanajuato,1999,Diciembre,12,25
Guanajuato,2000,Enero,1,22
Guanajuato,2000,Febrero,2,27
Guanajuato,2000,Marzo,3,21
Guanajuato,2000,Abril,4,18
Guanajuato,2000,Mayo,5,26
Guanajuato,2000,Junio,6,8
Guanajuato,2000,Julio,7,23
Guanajuato,2000,Agosto,8,22
Guanajuato,2000,Septiembre,9,16
Guanajuato,2000,Octubre,10,15
Guanajuato,2000,Noviembre,11,12
Guanajuato,2000,Diciembre,12,20
Guanajuato,2001,Enero,1,24
Guanajuato,2001,Febrero,2,12
Guanajuato,2001,Marzo,3,19
Guanajuato,2001,Abril,4,28
Guanajuato,2001,Mayo,5,17
Guanajuato,2001,Junio,6,17
Guanajuato,2001,Julio,7,17
Guanajuato,2001,Agosto,8,14
Guanajuato,2001,Septiembre,9,12
Guanajuato,2001,Octubre,10,20
Guanajuato,2001,Noviembre,11,23
Guanajuato,2001,Diciembre,12,18
Guanajuato,2002,Enero,1,31
Guanajuato,2002,Febrero,2,19
Guanajuato,2002,Marzo,3,18
Guanajuato,2002,Abril,4,14
Guanajuato,2002,Mayo,5,18
Guanajuato,2002,Junio,6,15
Guanajuato,2002,Julio,7,10
Guanajuato,2002,Agosto,8,8
Guanajuato,2002,Septiembre,9,16
Guanajuato,2002,Octubre,10,16
Guanajuato,2002,Noviembre,11,20
Guanajuato,2002,Diciembre,12,23
Guanajuato,2003,Enero,1,19
Guanajuato,2003,Febrero,2,22
Guanajuato,2003,Marzo,3,16
Guanajuato,2003,Abril,4,16
Guanajuato,2003,Mayo,5,18
Guanajuato,2003,Junio,6,20
Guanajuato,2003,Julio,7,15
Guanajuato,2003,Agosto,8,13
Guanajuato,2003,Septiembre,9,25
Guanajuato,2003,Octubre,10,15
Guanajuato,2003,Noviembre,11,23
Guanajuato,2003,Diciembre,12,19
Guanajuato,2004,Enero,1,19
Guanajuato,2004,Febrero,2,14
Guanajuato,2004,Marzo,3,19
Guanajuato,2004,Abril,4,14
Guanajuato,2004,Mayo,5,7
Guanajuato,2004,Junio,6,15
Guanajuato,2004,Julio,7,18
Guanajuato,2004,Agosto,8,11
Guanajuato,2004,Septiembre,9,12
Guanajuato,2004,Octubre,10,14
Guanajuato,2004,Noviembre,11,15
Guanajuato,2004,Diciembre,12,19
Guanajuato,2005,Enero,1,10
Guanajuato,2005,Febrero,2,21
Guanajuato,2005,Marzo,3,24
Guanajuato,2005,Abril,4,18
Guanajuato,2005,Mayo,5,17
Guanajuato,2005,Junio,6,22
Guanajuato,2005,Julio,7,20
Guanajuato,2005,Agosto,8,13
Guanajuato,2005,Septiembre,9,11
Guanajuato,2005,Octubre,10,16
Guanajuato,2005,Noviembre,11,19
Guanajuato,2005,Diciembre,12,21
Guanajuato,2006,Enero,1,18
Guanajuato,2006,Febrero,2,22
Guanajuato,2006,Marzo,3,19
Guanajuato,2006,Abril,4,17
Guanajuato,2006,Mayo,5,12
Guanajuato,2006,Junio,6,15
Guanajuato,2006,Julio,7,20
Guanajuato,2006,Agosto,8,18
Guanajuato,2006,Septiembre,9,16
Guanajuato,2006,Octubre,10,14
Guanajuato,2006,Noviembre,11,22
Guanajuato,2006,Diciembre,12,12
Guanajuato,2007,Enero,1,15
Guanajuato,2007,Febrero,2,8
Guanajuato,2007,Marzo,3,16
Guanajuato,2007,Abril,4,14
Guanajuato,2007,Mayo,5,19
Guanajuato,2007,Junio,6,13
Guanajuato,2007,Julio,7,19
Guanajuato,2007,Agosto,8,15
Guanajuato,2007,Septiembre,9,15
Guanajuato,2007,Octubre,10,23
Guanajuato,2007,Noviembre,11,30
Guanajuato,2007,Diciembre,12,30
Guanajuato,2008,Enero,1,26
Guanajuato,2008,Febrero,2,24
Guanajuato,2008,Marzo,3,18
Guanajuato,2008,Abril,4,31
Guanajuato,2008,Mayo,5,23
Guanajuato,2008,Junio,6,24
Guanajuato,2008,Julio,7,11
Guanajuato,2008,Agosto,8,28
Guanajuato,2008,Septiembre,9,19
Guanajuato,2008,Octubre,10,25
Guanajuato,2008,Noviembre,11,28
Guanajuato,2008,Diciembre,12,35
Guanajuato,2009,Enero,1,50
Guanajuato,2009,Febrero,2,31
Guanajuato,2009,Marzo,3,49
Guanajuato,2009,Abril,4,27
Guanajuato,2009,Mayo,5,41
Guanajuato,2009,Junio,6,35
Guanajuato,2009,Julio,7,49
Guanajuato,2009,Agosto,8,44
Guanajuato,2009,Septiembre,9,38
Guanajuato,2009,Octubre,10,38
Guanajuato,2009,Noviembre,11,45
Guanajuato,2009,Diciembre,12,37
Guanajuato,2010,Enero,1,35
Guanajuato,2010,Febrero,2,28
Guanajuato,2010,Marzo,3,59
Guanajuato,2010,Abril,4,36
Guanajuato,2010,Mayo,5,35
Guanajuato,2010,Junio,6,30
Guanajuato,2010,Julio,7,19
Guanajuato,2010,Agosto,8,34
Guanajuato,2010,Septiembre,9,40
Guanajuato,2010,Octubre,10,40
Guanajuato,2010,Noviembre,11,42
Guanajuato,2010,Diciembre,12,36
Guanajuato,2011,Enero,1,32
Guanajuato,2011,Febrero,2,43
Guanajuato,2011,Marzo,3,43
Guanajuato,2011,Abril,4,56
Guanajuato,2011,Mayo,5,50
Guanajuato,2011,Junio,6,56
Guanajuato,2011,Julio,7,47
Guanajuato,2011,Agosto,8,44
Guanajuato,2011,Septiembre,9,53
Guanajuato,2011,Octubre,10,48
Guanajuato,2011,Noviembre,11,43
Guanajuato,2011,Diciembre,12,55
Guanajuato,2012,Enero,1,37
Guanajuato,2012,Febrero,2,48
Guanajuato,2012,Marzo,3,52
Guanajuato,2012,Abril,4,54
Guanajuato,2012,Mayo,5,57
Guanajuato,2012,Junio,6,59
Guanajuato,2012,Julio,7,65
Guanajuato,2012,Agosto,8,62
Guanajuato,2012,Septiembre,9,58
Guanajuato,2012,Octubre,10,59
Guanajuato,2012,Noviembre,11,50
Guanajuato,2012,Diciembre,12,40
Guanajuato,2013,Enero,1,40
Guanajuato,2013,Febrero,2,49
Guanajuato,2013,Marzo,3,46
Guanajuato,2013,Abril,4,69
Guanajuato,2013,Mayo,5,57
Guanajuato,2013,Junio,6,63
Guanajuato,2013,Julio,7,62
Guanajuato,2013,Agosto,8,70
Guanajuato,2013,Septiembre,9,55
Guanajuato,2013,Octubre,10,62
Guanajuato,2013,Noviembre,11,40
Guanajuato,2013,Diciembre,12,68
Guanajuato,2014,Enero,1,67
Guanajuato,2014,Febrero,2,51
Guanajuato,2014,Marzo,3,75
Guanajuato,2014,Abril,4,57
Guanajuato,2014,Mayo,5,69
Guanajuato,2014,Junio,6,59
Guanajuato,2014,Julio,7,57
